title,rating,genre,popularity,member,duration,studios,aired
Nonton Jinrui wa Suitai Shimashita Sub Indo,7.72,"['Adventure', 'Comedy', 'Fantasy']",Popularity: #1250,Members: 61611,Duration: 23 min per ep,Studios: AIC ASTA,"Aired: Jul 2, 2012 to Sep 17, 2012"
Nonton Jinsei Sub Indo,6.46,"['Comedy', 'School', 'Slice of Life']",Popularity: #2571,Members: 25221,Duration: 24 min per ep,Studios: feel.,"Aired: Jul 6, 2014 to Sep 28, 2014"
"Nonton Jitsu wa Ore, Saikyou deshita? Sub Indo",6.5,"['Adventure', 'Fantasy', 'Isekai', 'Reincarnation']",Popularity: #1551,Members: 71907,Duration: 23 min per ep,Studios: Staple Entertainment,"Aired: Jul 2, 2023 to Oct 1, 2023"
Nonton Jitsu wa Watashi wa Sub Indo,6.83,"['Comedy', 'Fantasy', 'Harem', 'Romance', 'School', 'Shounen', 'Vampire']",Popularity: #886,Members: 127962,Duration: 23 min per ep,Studios: TMS Entertainment,"Aired: Jul 7, 2015 to Sep 29, 2015"
Nonton JoJo no Kimyou na Bouken (TV) Sub Indo,7.88,"['Action', 'Adventure', 'Historical', 'Shounen', 'Supernatural', 'Vampire']",Popularity: #59,Members: 1071622,Duration: 24 min per ep,Studios: David Production,"Aired: Oct 6, 2012 to Apr 6, 2013"
Nonton JoJo no Kimyou na Bouken Part 3: Stardust Crusaders Sub Indo,8.1,"['Action', 'Adventure', 'Shounen', 'Supernatural']",Popularity: #114,Members: 861787,Duration: 24 min per ep,Studios: David Production,"Aired: Apr 5, 2014 to Sep 13, 2014"
Nonton JoJo no Kimyou na Bouken Part 3: Stardust Crusaders 2nd Season Sub Indo,8.44,"['Action', 'Adventure', 'Shounen', 'Supernatural']",Popularity: #134,Members: 789953,Duration: 23 min per ep,Studios: David Production,"Aired: Jan 10, 2015 to Jun 20, 2015"
Nonton JoJo no Kimyou na Bouken Part 4: Diamond wa Kudakenai Sub Indo,8.5,"['Action', 'Adventure', 'Shounen', 'Supernatural']",Popularity: #130,Members: 774120,Duration: 23 min per ep,Studios: David Production,"Aired: Apr 2, 2016 to Dec 24, 2016"
Nonton JoJo no Kimyou na Bouken Part 5: Ougon no Kaze Sub Indo,8.57,"['Action', 'Adventure', 'Organized Crime', 'Shounen', 'Supernatural']",Popularity: #152,Members: 683905,Duration: 23 min per ep,Studios: David Production,"Aired: Oct 6, 2018 to Jul 28, 2019"
Nonton JoJo no Kimyou na Bouken Part 6: Stone Ocean Sub Indo,8.13,"['Action', 'Adventure', 'Shounen', 'Supernatural']",Popularity: #444,Members: 279296,Duration: 24 min per ep,Studios: David Production,"Aired: Dec 1, 2021"
Nonton JoJo no Kimyou na Bouken Part 6: Stone Ocean Part 2 Sub Indo,8.08,"['Action', 'Adventure', 'Shounen', 'Supernatural']",Popularity: #952,Members: 151903,Duration: 24 min per ep,Studios: David Production,"Aired: Sep 1, 2022"
Nonton JoJo no Kimyou na Bouken Part 6: Stone Ocean Part 3 Sub Indo,8.56,"['Action', 'Adventure', 'Shounen', 'Supernatural']",Popularity: #1196,Members: 132119,Duration: 24 min per ep,Studios: David Production,"Aired: Dec 1, 2022"
Nonton Joker Game Sub Indo,7.03,"['Drama', 'Historical', 'Military', 'Mystery', 'Suspense']",Popularity: #1145,Members: 88679,Duration: 23 min per ep,Studios: Production I.G,"Aired: Apr 5, 2016 to Jun 21, 2016"
Nonton Jormungand Sub Indo,7.8,"['Action', 'Adult Cast', 'Adventure', 'Military', 'Organized Crime', 'Seinen']",Popularity: #645,Members: 153249,Duration: 24 min per ep,Studios: White Fox,"Aired: Apr 11, 2012 to Jun 27, 2012"
Nonton Jormungand: Perfect Order Sub Indo,7.89,"['Action', 'Adult Cast', 'Adventure', 'Military', 'Organized Crime', 'Seinen']",Popularity: #1237,Members: 104972,Duration: 24 min per ep,Studios: White Fox,"Aired: Oct 10, 2012 to Dec 26, 2012"
Nonton Josee to Tora to Sakana-tachi Sub Indo,8.39,"['Adult Cast', 'Drama', 'Romance', 'Visual Arts']",Popularity: #539,Members: 218871,Duration: 1 hr 38 min,Studios: Bones,"Aired: Dec 25, 2020"
Nonton Joshikousei no Mudazukai Sub Indo,7.71,"['CGDCT', 'Comedy', 'Gag Humor', 'School']",Popularity: #1794,Members: 48304,Duration: 24 min per ep,Studios: Passione,"Aired: Jul 5, 2019 to Sep 20, 2019"
Nonton Joshiraku Sub Indo,7.45,"['Adult Cast', 'CGDCT', 'Comedy', 'Gag Humor', 'Parody', 'Performing Arts', 'Shounen']",Popularity: #1333,Members: 48408,Duration: 24 min per ep,Studios: J.C.Staff,"Aired: Jul 6, 2012 to Sep 28, 2012"
Nonton Joukamachi no Dandelion Sub Indo,7.16,"['Comedy', 'Seinen', 'Super Power', 'Supernatural']",Popularity: #1381,Members: 65324,Duration: 24 min per ep,Studios: Production IMS,"Aired: Jul 3, 2015 to Sep 18, 2015"
Nonton Jouran: The Princess of Snow and Blood Sub Indo,6.1,"['Action', 'Fantasy', 'Historical']",Popularity: #2146,Members: 29385,Duration: 22 min per ep,Studios: Bakken Record,"Aired: Apr 7, 2021 to Jun 23, 2021"
Nonton Journey: Taiko Arabia Hantou de no Kiseki to Tatakai no Monogatari Sub Indo,7.34,"['Action', 'Adventure', 'Historical']",Popularity: #5668,Members: 4557,Duration: 1 hr 49 min,Studios: Toei Animation,"Aired: Jun 25, 2021"
Nonton Jujutsu Kaisen (TV) Sub Indo,8.61,"['Action', 'Award Winning', 'Fantasy', 'School', 'Shounen']",Popularity: #14,Members: 1659367,Duration: 23 min per ep,Studios: MAPPA,"Aired: Oct 3, 2020 to Mar 27, 2021"
Nonton Jujutsu Kaisen 0 Movie Sub Indo,8.45,"['Action', 'Fantasy', 'School', 'Shounen']",Popularity: #171,Members: 561635,Duration: 1 hr 44 min,Studios: MAPPA,"Aired: Dec 24, 2021"
Nonton Jujutsu Kaisen 2nd Season Sub Indo,8.84,"['Action', 'Fantasy', 'Gore', 'School', 'Shounen']",Popularity: #188,Members: 464390,Duration: 23 min per ep,Studios: MAPPA,"Aired: Jul 6, 2023 to Dec 28, 2023"
Nonton Junjou Romantica Sub Indo,7.48,"['Adult Cast', 'Boys Love', 'Comedy', 'Drama']",Popularity: #950,Members: 145042,Duration: 24 min per ep,Studios: Studio Deen,"Aired: Apr 11, 2008 to Jun 27, 2008"
Nonton Junjou Romantica 2 Sub Indo,7.69,"['Adult Cast', 'Boys Love', 'Comedy', 'Drama']",Popularity: #1321,Members: 106949,Duration: 24 min per ep,Studios: Studio Deen,"Aired: Oct 12, 2008 to Dec 28, 2008"
Nonton Junjou Romantica 3 Sub Indo,7.61,"['Adult Cast', 'Boys Love', 'Comedy', 'Drama']",Popularity: #1810,Members: 62976,Duration: 24 min per ep,Studios: Studio Deen,"Aired: Jul 9, 2015 to Sep 24, 2015"
Nonton Junketsu no Maria Sub Indo,7.11,"['Comedy', 'Fantasy', 'Historical', 'Romance', 'Seinen']",Popularity: #1505,Members: 65294,Duration: 24 min per ep,Studios: Production I.G,"Aired: Jan 11, 2015 to Mar 29, 2015"
Nonton Just Because! Sub Indo,7.23,"['Drama', 'Love Polygon', 'Romance', 'School']",Popularity: #775,Members: 126146,Duration: 23 min per ep,Studios: PINE JAM,"Aired: Oct 5, 2017 to Dec 28, 2017"
Nonton Juuni Taisen Sub Indo,6.53,"['Action', 'Gore', 'High Stakes Game', 'Suspense']",Popularity: #836,Members: 141872,Duration: 24 min per ep,Studios: Graphinica,"Aired: Oct 3, 2017 to Dec 19, 2017"
Nonton Juuou Mujin no Fafnir Sub Indo,6.17,"['Action', 'Fantasy', 'Harem', 'Romance', 'School']",Popularity: #1481,Members: 74123,Duration: 24 min per ep,Studios: Diomedéa,"Aired: Jan 9, 2015 to Mar 27, 2015"
Nonton Juushinki Pandora Sub Indo,6.32,"['Mecha', 'Sci-Fi']",Popularity: #3538,Members: 12612,Duration: 23 min per ep,Studios: Satelight,"Aired: Mar 29, 2018 to Sep 20, 2018"
Nonton K Sub Indo,7.43,"['Action', 'Fantasy', 'Mystery', 'Super Power']",Popularity: #255,Members: 381242,Duration: 24 min per ep,Studios: GoHands,"Aired: Oct 5, 2012 to Dec 28, 2012"
Nonton K-On! Sub Indo,7.86,"['CGDCT', 'Comedy', 'Music', 'School']",Popularity: #144,Members: 573933,Duration: 24 min per ep,Studios: Kyoto Animation,"Aired: Apr 3, 2009 to Jun 26, 2009"
Nonton K-On! Movie Sub Indo,8.35,"['Award Winning', 'CGDCT', 'Comedy', 'Music']",Popularity: #720,Members: 194927,Duration: 1 hr 50 min,Studios: Kyoto Animation,"Aired: Dec 3, 2011"
Nonton K-On!: Live House! Sub Indo,7.84,"['CGDCT', 'Comedy', 'Music', 'School']",Popularity: #1450,Members: 98675,Duration: 23 min,Studios: Kyoto Animation,"Aired: Jan 19, 2010"
Nonton K-On!! Sub Indo,8.17,"['Award Winning', 'CGDCT', 'Comedy', 'Music', 'School']",Popularity: #288,Members: 385469,Duration: 24 min per ep,Studios: Kyoto Animation,"Aired: Apr 7, 2010 to Sep 29, 2010"
Nonton K: Missing Kings Sub Indo,7.63,"['Action', 'Fantasy', 'Super Power']",Popularity: #954,Members: 123934,Duration: 1 hr 13 min,Studios: GoHands,"Aired: Jul 12, 2014"
Nonton K: Return of Kings Sub Indo,7.55,"['Action', 'Fantasy', 'Super Power']",Popularity: #714,Members: 157270,Duration: 24 min per ep,Studios: GoHands,"Aired: Oct 3, 2015 to Dec 26, 2015"
Nonton K: Seven Stories Movie 1 – R:B – Blaze Sub Indo,7.41,"['Action', 'Drama', 'Super Power', 'Supernatural']",Popularity: #2657,Members: 10507,Duration: 55 min,Studios: GoHands,"Aired: Jul 7, 2018"
Nonton K: Seven Stories Movie 2 – Side:Blue – Tenrou no Gotoku Sub Indo,7.3,"['Action', 'Super Power', 'Supernatural']",Popularity: #4452,Members: 6839,Duration: 1 hr 1 min,Studios: GoHands,"Aired: Aug 4, 2018"
Nonton Kabukichou Sherlock Sub Indo,6.89,"['Adult Cast', 'Comedy', 'Detective', 'Drama', 'Mystery']",Popularity: #2332,Members: 25219,Duration: 24 min per ep,Studios: Production I.G,"Aired: Oct 12, 2019 to Mar 28, 2020"
Nonton Kage kara Mamoru! Sub Indo,6.58,"['Comedy', 'Romance']",Popularity: #4299,Members: 11840,Duration: 24 min per ep,Studios: Group TAC,"Aired: Jan 8, 2006 to Mar 26, 2006"
Nonton Kage no Jitsuryokusha ni Naritakute! Sub Indo,8.29,"['Action', 'Comedy', 'Fantasy', 'Isekai', 'Reincarnation']",Popularity: #335,Members: 337152,Duration: 23 min per ep,Studios: Nexus,"Aired: Oct 5, 2022 to Feb 15, 2023"
Nonton Kage no Jitsuryokusha ni Naritakute! 2nd Season Sub Indo,8.38,"['Action', 'Comedy', 'Fantasy', 'Isekai', 'Reincarnation']",Popularity: #678,Members: 179699,Duration: 23 min per ep,Studios: Nexus,"Aired: Oct 4, 2023 to Dec 20, 2023"
Nonton Kageki Shoujo!! Sub Indo,7.73,"['Drama', 'Performing Arts', 'School', 'Shoujo']",Popularity: #2323,Members: 26560,Duration: 24 min per ep,Studios: PINE JAM,"Aired: Jul 4, 2021 to Sep 26, 2021"
Nonton Kagewani Sub Indo,6.37,"['Horror', 'Mystery', 'Supernatural']",Popularity: #3867,Members: 13413,Duration: 7 min per ep,Studios: Tomovies,"Aired: Oct 2, 2015 to Dec 25, 2015"
Nonton Kagewani: Shou Sub Indo,6.41,"['Horror', 'Mystery', 'Supernatural']",Popularity: #4967,Members: 8161,Duration: 7 min per ep,Studios: Tomovies,"Aired: Apr 1, 2016 to Jun 24, 2016"
Nonton Kaguya-hime no Monogatari Sub Indo,8.21,"['Award Winning', 'Fantasy', 'Historical']",Popularity: #1042,Members: 121122,Duration: 2 hr 17 min,Studios: Studio Ghibli,"Aired: Nov 23, 2013"
Nonton Kaguya-sama wa Kokurasetai: First Kiss wa Owaranai Sub Indo,8.78,"['Comedy', 'Drama', 'Romance', 'School', 'Seinen']",Popularity: #927,Members: 141255,Duration: 1 hr 36 min,Studios: A-1 Pictures,"Aired: Dec 17, 2022"
Nonton Kaguya-sama wa Kokurasetai: Tensai-tachi no Renai Zunousen Sub Indo,8.41,"['Comedy', 'Psychological', 'Romantic Subtext', 'School', 'Seinen']",Popularity: #51,Members: 1094828,Duration: 25 min per ep,Studios: A-1 Pictures,"Aired: Jan 12, 2019 to Mar 30, 2019"
Nonton Kaguya-sama wa Kokurasetai: Tensai-tachi no Renai Zunousen OVA Sub Indo,7.58,"['Comedy', 'Ecchi', 'Romantic Subtext', 'School', 'Seinen']",Popularity: #1031,Members: 127546,Duration: 24 min,Studios: A-1 Pictures,"Aired: May 19, 2021"
Nonton Kaguya-sama wa Kokurasetai: Ultra Romantic Sub Indo,9.01,"['Comedy', 'Romance', 'School', 'Seinen']",Popularity: #178,Members: 520487,Duration: 23 min per ep,Studios: A-1 Pictures,"Aired: Apr 9, 2022 to Jun 25, 2022"
Nonton Kaguya-sama wa Kokurasetai?: Tensai-tachi no Renai Zunousen Sub Indo,8.63,"['Comedy', 'Psychological', 'Romantic Subtext', 'School', 'Seinen']",Popularity: #97,Members: 859991,Duration: 24 min per ep,Studios: A-1 Pictures,"Aired: Apr 11, 2020 to Jun 27, 2020"
Nonton Kai Byoui Ramune Sub Indo,7.15,"['Medical', 'Mystery', 'Psychological', 'Shounen', 'Supernatural']",Popularity: #2416,Members: 31808,Duration: 23 min per ep,Studios: Platinum Vision,"Aired: Jan 10, 2021 to Mar 28, 2021"
Nonton Kaibutsu Oujo Sub Indo,6.99,"['Action', 'Comedy', 'Horror', 'Shounen', 'Supernatural', 'Vampire']",Popularity: #2378,Members: 29521,Duration: 24 min per ep,Studios: Madhouse,"Aired: Apr 13, 2007 to Sep 28, 2007"
Nonton Kaichou wa Maid-sama! Sub Indo,8,"['Comedy', 'Romance', 'School', 'Shoujo']",Popularity: #106,Members: 729873,Duration: 24 min per ep,Studios: J.C.Staff,"Aired: Apr 2, 2010 to Sep 24, 2010"
Nonton Kaichou wa Maid-sama!: Goshujinsama to Asonjao♥ Sub Indo,7.35,"['Comedy', 'School', 'Shoujo']",Popularity: #2106,Members: 48383,Duration: 12 min,Studios: J.C.Staff,"Aired: Jul 24, 2010"
Nonton Kaifuku Jutsushi no Yarinaoshi Sub Indo,6.34,"['Action', 'Adventure', 'Drama', 'Erotica', 'Fantasy', 'Gore', 'Harem', 'Time Travel']",Popularity: #379,Members: 335188,Duration: 24 min per ep,Studios: TNK,"Aired: Jan 13, 2021 to Mar 31, 2021"
Nonton Kaii to Otome to Kamikakushi Sub Indo,7.1,"['Mystery', 'Supernatural']",Popularity: #3297,Members: 3958,Duration: 23 min per ep,Studios: Zero-G,"Aired: Apr 10, 2024 to ?"
Nonton Kaijin Kaihatsu-bu no Kuroitsu-san Sub Indo,6.75,"['Comedy', 'Fantasy', 'Workplace']",Popularity: #2922,Members: 18733,Duration: 23 min per ep,Studios: Quad,"Aired: Jan 9, 2022 to Apr 3, 2022"
Nonton Kaijuu 8-gou Sub Indo,8.26,"['Action', 'Military', 'Sci-Fi', 'Shounen']",Popularity: #1331,Members: 15856,Duration: 23 min per ep,Studios: Production I.G,"Aired: Apr 13, 2024 to ?"
Nonton Kaijuu no Kodomo Sub Indo,7.2,"['Award Winning', 'Drama', 'Mystery', 'Seinen', 'Supernatural']",Popularity: #1945,Members: 36779,Duration: 1 hr 51 min,Studios: Studio 4°C,"Aired: Jun 7, 2019"
Nonton Kaiko sareta Ankoku Heishi (30-dai) no Slow na Second Life Sub Indo,7.03,['Fantasy'],Popularity: #1614,Members: 70529,Duration: 23 min per ep,Studios: Encourage Films,"Aired: Jan 7, 2023 to Mar 25, 2023"
Nonton Kaizoku Oujo Sub Indo,7.07,"['Action', 'Adventure', 'Fantasy', 'Historical']",Popularity: #1218,Members: 66771,Duration: 24 min per ep,Studios: Production I.G,"Aired: Oct 3, 2021 to Dec 19, 2021"
Nonton Kakegurui Sub Indo,7.24,"['Drama', 'High Stakes Game', 'Mystery', 'Psychological', 'School', 'Shounen', 'Strategy Game', 'Suspense']",Popularity: #80,Members: 915464,Duration: 24 min per ep,Studios: MAPPA,"Aired: Jul 1, 2017 to Sep 23, 2017"
Nonton Kakegurui Twin Sub Indo,7.2,"['Drama', 'Mystery', 'Psychological', 'School', 'Shounen']",Popularity: #1972,Members: 50810,Duration: 26 min per ep,Studios: MAPPA,"Aired: Aug 4, 2022"
Nonton Kakegurui×× Sub Indo,7.19,"['Drama', 'High Stakes Game', 'Mystery', 'Psychological', 'School', 'Shounen', 'Strategy Game', 'Suspense']",Popularity: #247,Members: 464945,Duration: 24 min per ep,Studios: MAPPA,"Aired: Jan 9, 2019 to Mar 27, 2019"
Nonton Kakkou no Iinazuke Sub Indo,6.9,"['Comedy', 'Harem', 'Romance', 'Shounen']",Popularity: #873,Members: 103917,Duration: 23 min per ep,Studios: SynergySP,"Aired: Apr 24, 2022 to Oct 2, 2022"
Nonton Kakumeiki Valvrave Sub Indo,7.12,"['Action', 'Mecha', 'Military', 'Sci-Fi', 'Space']",Popularity: #1395,Members: 77983,Duration: 24 min per ep,Studios: Sunrise,"Aired: Apr 12, 2013 to Jun 28, 2013"
Nonton Kakumeiki Valvrave 2nd Season Sub Indo,7.25,"['Action', 'Mecha', 'Military', 'Sci-Fi', 'Space']",Popularity: #2169,Members: 53146,Duration: 24 min per ep,Studios: Sunrise,"Aired: Oct 10, 2013 to Dec 27, 2013"
Nonton Kakuriyo no Yadomeshi Sub Indo,7.54,"['Adult Cast', 'Drama', 'Fantasy', 'Gourmet', 'Isekai', 'Josei', 'Mythology', 'Romance']",Popularity: #1382,Members: 62508,Duration: 23 min per ep,Studios: Gonzo,"Aired: Apr 2, 2018 to Sep 24, 2018"
Nonton Kakushigoto Sub Indo,7.98,"['Childcare', 'Comedy', 'Gag Humor', 'Otaku Culture', 'Shounen', 'Workplace']",Popularity: #725,Members: 139649,Duration: 23 min per ep,Studios: Ajia-do,"Aired: Apr 2, 2020 to Jun 18, 2020"
Nonton Kamen no Maid Guy Sub Indo,7,"['Action', 'Comedy', 'Ecchi', 'Shounen', 'Super Power']",Popularity: #3447,Members: 18772,Duration: 24 min per ep,Studios: Madhouse,"Aired: Apr 6, 2008 to Jun 22, 2008"
Nonton Kami Kuzu☆Idol Sub Indo,6.75,"['Comedy', 'Idols (Female)', 'Idols (Male)', 'Josei', 'Music', 'Supernatural']",Popularity: #4507,Members: 8096,Duration: 23 min per ep,Studios: Studio Gokumi,"Aired: Jul 2, 2022 to Sep 3, 2022"
Nonton Kami no Tou: Tower of God Sub Indo,7.55,"['Action', 'Adventure', 'Drama', 'Fantasy', 'Mystery']",Popularity: #179,Members: 536630,Duration: 23 min per ep,Studios: Telecom Animation Film,"Aired: Apr 2, 2020 to Jun 25, 2020"
Nonton Kami nomi zo Shiru Sekai: 4-nin to Idol Sub Indo,7.28,"['Comedy', 'Music', 'Shounen', 'Supernatural']",Popularity: #1986,Members: 62089,Duration: 24 min,Studios: Manglobe,"Aired: Sep 16, 2011"
Nonton Kami nomi zo Shiru Sekai: Tenri-hen Sub Indo,7.67,"['Comedy', 'Harem', 'Romance', 'Shounen', 'Supernatural']",Popularity: #1650,Members: 81717,Duration: 23 min per ep,Studios: Manglobe,"Aired: Oct 18, 2012 to Dec 18, 2012"
Nonton Kami wa Game ni Ueteiru. Sub Indo,6.12,"['Ecchi', 'Fantasy', 'High Stakes Game', 'Strategy Game', 'Suspense']",Popularity: #3056,Members: 6103,Duration: 23 min per ep,Studios: LIDENFILMS,"Aired: Apr 1, 2024 to ?"
Nonton Kami-tachi ni Hirowareta Otoko Sub Indo,6.98,"['Fantasy', 'Isekai', 'Iyashikei', 'Reincarnation', 'Slice of Life']",Popularity: #1132,Members: 112936,Duration: 23 min per ep,Studios: Maho Film,"Aired: Oct 4, 2020 to Dec 20, 2020"
Nonton Kami-tachi ni Hirowareta Otoko 2nd Season Sub Indo,6.79,"['Fantasy', 'Isekai', 'Iyashikei', 'Reincarnation', 'Slice of Life']",Popularity: #1927,Members: 45235,Duration: 23 min per ep,Studios: Maho Film,"Aired: Jan 9, 2023 to Mar 27, 2023"
Nonton Kamichama Karin Sub Indo,7.2,"['Comedy', 'Fantasy', 'Mahou Shoujo', 'Romance', 'School', 'Shoujo']",Popularity: #3036,Members: 22469,Duration: 24 min per ep,Studios: Satelight,"Aired: Apr 6, 2007 to Sep 28, 2007"
Nonton Kamichu! Sub Indo,7.39,"['Award Winning', 'Iyashikei', 'Mythology', 'School', 'Slice of Life', 'Supernatural']",Popularity: #2740,Members: 18711,Duration: 26 min per ep,Studios: Brain's Base,"Aired: Jun 29, 2005 to Sep 27, 2005"
Nonton Kamigami no Asobi Sub Indo,7,"['Fantasy', 'Isekai', 'Josei', 'Mythology', 'Reverse Harem', 'Romance']",Popularity: #1560,Members: 65647,Duration: 23 min per ep,Studios: Brain's Base,"Aired: Apr 6, 2014 to Jun 22, 2014"
Nonton Kaminaki Sekai no Kamisama Katsudou Sub Indo,6.73,"['Action', 'Comedy', 'Fantasy', 'Isekai', 'Parody', 'Seinen']",Popularity: #1348,Members: 78073,Duration: 23 min per ep,Studios: Studio Palette,"Aired: Apr 6, 2023 to Jul 6, 2023"
Nonton Kamisama Dolls Sub Indo,7,"['Action', 'Seinen', 'Supernatural']",Popularity: #2527,Members: 30968,Duration: 24 min per ep,Studios: Brain's Base,"Aired: Jul 6, 2011 to Sep 28, 2011"
Nonton Kamisama Hajimemashita Sub Indo,8.11,"['Comedy', 'Fantasy', 'Mythology', 'Romance', 'Shoujo']",Popularity: #316,Members: 337841,Duration: 24 min per ep,Studios: TMS Entertainment,"Aired: Oct 2, 2012 to Dec 25, 2012"
Nonton Kamisama Hajimemashita: Kako-hen Sub Indo,8.4,"['Comedy', 'Fantasy', 'Mythology', 'Romance', 'Shoujo', 'Time Travel']",Popularity: #1402,Members: 82730,Duration: 30 min per ep,Studios: TMS Entertainment,"Aired: Aug 20, 2015 to Aug 19, 2016"
Nonton Kamisama Hajimemashita◎ Sub Indo,8.22,"['Comedy', 'Fantasy', 'Mythology', 'Romance', 'Shoujo']",Popularity: #557,Members: 220203,Duration: 23 min per ep,Studios: TMS Entertainment,"Aired: Jan 6, 2015 to Mar 31, 2015"
Nonton Kamisama Kazoku Sub Indo,7.1,"['Comedy', 'Drama', 'Fantasy', 'Romance']",Popularity: #3178,Members: 22282,Duration: 25 min per ep,Studios: Toei Animation,"Aired: May 18, 2006 to Aug 10, 2006"
Nonton Kamisama ni Natta Hi Sub Indo,6.79,"['Drama', 'Fantasy']",Popularity: #929,Members: 117396,Duration: 24 min per ep,Studios: P.A. Works,"Aired: Oct 11, 2020 to Dec 27, 2020"
Nonton Kamisama no Inai Nichiyoubi Sub Indo,7.28,"['Adventure', 'Drama', 'Fantasy', 'Mystery']",Popularity: #1085,Members: 93946,Duration: 23 min per ep,Studios: Madhouse,"Aired: Jul 7, 2013 to Sep 22, 2013"
Nonton Kamisama no Memochou Sub Indo,7.47,"['Detective', 'Drama', 'Mystery']",Popularity: #1009,Members: 95441,Duration: 26 min per ep,Studios: J.C.Staff,"Aired: Jul 2, 2011 to Sep 24, 2011"
Nonton Kamonohashi Ron no Kindan Suiri Sub Indo,7.45,"['Adult Cast', 'Comedy', 'Detective', 'Mystery', 'Shounen']",Popularity: #1856,Members: 37011,Duration: 24 min per ep,Studios: Diomedéa,"Aired: Oct 2, 2023 to Dec 25, 2023"
Nonton Kämpfer Sub Indo,6.36,"['Action', 'Comedy', 'Ecchi', 'Harem', 'Magical Sex Shift', 'Romance', 'School']",Popularity: #840,Members: 146383,Duration: 24 min per ep,Studios: Nomad,"Aired: Oct 2, 2009 to Dec 18, 2009"
Nonton Kämpfer für die Liebe Sub Indo,6.44,"['Action', 'Comedy', 'Ecchi', 'Harem', 'Magical Sex Shift', 'Romance', 'School']",Popularity: #2785,Members: 33987,Duration: 23 min per ep,Studios: Nomad,"Aired: Mar 6, 2011"
Nonton Kanamemo Sub Indo,6.84,"['CGDCT', 'Comedy', 'Ecchi', 'Girls Love', 'Slice of Life']",Popularity: #3535,Members: 15421,Duration: 24 min per ep,Studios: feel.,"Aired: Jul 6, 2009 to Sep 28, 2009"
Nonton Kanashimi no Belladonna Sub Indo,7.17,"['Avant Garde', 'Drama', 'Historical']",Popularity: #3100,Members: 16583,Duration: 1 hr 27 min,Studios: Mushi Production,"Aired: Jun 30, 1973"
Nonton Kanata no Astra Sub Indo,8.08,"['Adventure', 'Award Winning', 'Mystery', 'Sci-Fi', 'Shounen', 'Space', 'Survival', 'Suspense']",Popularity: #794,Members: 146113,Duration: 28 min per ep,Studios: Lerche,"Aired: Jul 3, 2019 to Sep 18, 2019"
Nonton KanColle Movie Sub Indo,7.5,"['Action', 'Anthropomorphic', 'Drama', 'Military', 'Sci-Fi']",Popularity: #3472,Members: 17181,Duration: 1 hr 32 min,Studios: Diomedéa,"Aired: Nov 26, 2016"
Nonton KanColle: Itsuka Ano Umi de Sub Indo,6.33,"['Action', 'Anthropomorphic', 'Military', 'School', 'Sci-Fi']",Popularity: #3045,Members: 5163,Duration: 23 min per ep,Studios: ENGI,"Aired: Nov 4, 2022 to Mar 25, 2023"
Nonton Kannagi Sub Indo,7.28,"['Comedy', 'School', 'Shounen', 'Supernatural', 'Visual Arts']",Popularity: #1383,Members: 69087,Duration: 23 min per ep,Studios: A-1 Pictures,"Aired: Oct 4, 2008 to Dec 27, 2008"
Nonton Kannagi: Moshimo Kannagi ga Attara… Sub Indo,7.05,"['Comedy', 'School', 'Shounen', 'Supernatural', 'Visual Arts']",Popularity: #3811,Members: 18636,Duration: 23 min,Studios: A-1 Pictures,"Aired: May 27, 2009"
Nonton Kannazuki no Miko Sub Indo,6.81,"['Drama', 'Girls Love', 'Mecha', 'Shounen', 'Supernatural']",Popularity: #2549,Members: 30482,Duration: 24 min per ep,Studios: TNK,"Aired: Oct 2, 2004 to Dec 18, 2004"
Nonton Kanojo ga Flag wo Oraretara Sub Indo,6.36,"['Comedy', 'Harem', 'Romance', 'School']",Popularity: #1220,Members: 90949,Duration: 24 min per ep,Studios: Hoods Entertainment,"Aired: Apr 7, 2014 to Jun 30, 2014"
Nonton Kanojo ga Flag wo Oraretara: Christmas? Sonna Mono ga Boku ni Tsuuyou Suru to Omou no ka? Sub Indo,6.7,"['Comedy', 'Harem', 'Romance', 'School']",Popularity: #4414,Members: 12293,Duration: 23 min,Studios: Hoods Entertainment,"Aired: Dec 2, 2014"
Nonton Kanojo ga Koushaku-tei ni Itta Riyuu Sub Indo,7.51,"['Fantasy', 'Isekai', 'Reincarnation', 'Romance']",Popularity: #1629,Members: 61907,Duration: 23 min per ep,Studios: Typhoon Graphics,"Aired: Apr 10, 2023 to Jun 26, 2023"
Nonton Kanojo mo Kanojo Sub Indo,6.54,"['Comedy', 'Harem', 'Romance', 'School', 'Shounen']",Popularity: #632,Members: 181619,Duration: 24 min per ep,Studios: Tezuka Productions,"Aired: Jul 3, 2021 to Sep 18, 2021"
Nonton Kanojo mo Kanojo Season 2 Sub Indo,7.04,"['Comedy', 'Harem', 'Romance', 'School', 'Shounen']",Popularity: #2181,Members: 37554,Duration: 24 min per ep,Studios: SynergySP,"Aired: Oct 7, 2023 to Dec 23, 2023"
Nonton Kanojo to Kanojo no Neko Sub Indo,7.27,"['Pets', 'Slice of Life']",Popularity: #2084,Members: 54155,Duration: 4 min,Studios: CoMix Wave Films,"Aired: Apr 19, 2002"
